Gen,Fitness,KP_BALANCE,KD_BALANCE,KP_FORWARD,KD_FORWARD,KP_TURNING,KD_TURNING,IMPULSE_DURATION_SEC,IMPULSE_MAGNITUDE,TURNING_SPEED,KP_RECOVERY,KD_RECOVERY,KP_POSITION,TARGET_TILT,RECOVERY_THRESHOLD,LERP_ALPHA,KI_BALANCE
11,3381.9525329951402,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,96.25745342724004,34.519599832894876,0.3643049974855681,-0.5920995048599543,0.5186407623475328,702.7236240923747,36.354299221158286,0.10135140663883811,-0.07808122168101077,0.11416231120789302,0.4980450710497563,0.2514563927932577
12,3919.404896532693,35.005065522425845,3.0679348029854165,85.98664961927766,36.108157346576895,81.64912060600088,33.64536914742387,0.477936323599767,-0.4314836723515024,0.520346065379153,716.0162962670714,79.43156425624201,0.1,-0.08250940043382082,0.11857503104247087,0.5680929427908883,0.3035129916853195
13,3381.5410081649725,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,96.25745342724004,34.519599832894876,0.3643049974855681,-0.5920995048599543,0.5186407623475328,702.7236240923747,36.354299221158286,0.10135140663883811,-0.07808122168101077,0.11416231120789302,0.4980450710497563,0.2514563927932577
14,3385.1290938196507,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,96.25745342724004,34.519599832894876,0.3643049974855681,-0.5920995048599543,0.5186407623475328,702.7236240923747,36.354299221158286,0.10135140663883811,-0.07808122168101077,0.11416231120789302,0.4980450710497563,0.2514563927932577
15,3393.7402522851708,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,96.25745342724004,37.492291877505004,0.3643049974855681,-0.5920995048599543,0.5186407623475328,650.0623015925677,36.354299221158286,0.10135140663883811,-0.07808122168101077,0.11416231120789302,0.3657248996100748,0.2514563927932577
16,3858.5856792107115,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,96.25745342724004,40.0,0.2951227507873751,-0.5920995048599543,0.5186407623475328,637.6766955131234,36.354299221158286,0.10135140663883811,-0.07808122168101077,0.11416231120789302,0.3845917258035487,0.2514563927932577
17,3886.1584139775005,179.5028618118237,5.264473427309671,88.03263208325968,30.001746176452343,75.35294917158136,40.0,0.23594722436832513,-1.105979880895817,0.5125136399107103,739.5848298587159,64.8133151602062,0.10185031171481827,-0.07128216122835065,0.1004720085384576,0.4982503652135739,0.17216537805352497
18,3972.6719073980676,139.16242495382988,4.8537558121441275,87.97297709138458,29.133672012806507,57.49441707420304,31.320702154286625,0.232943169099193,-1.1035677558044947,0.5123803895654282,726.0694122446785,66.57345570133694,0.1,-0.07318089917061166,0.09701246735077738,0.4918634977285947,0.0
19,3400.3002295485844,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,96.25745342724004,33.2505861059286,0.3643049974855681,-0.5920995048599543,0.5186407623475328,717.9288466048044,35.17337220329178,0.10135140663883811,-0.07808122168101077,0.11975905506052399,0.46613728184217584,0.2514563927932577
20,3389.581780566869,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,96.25745342724004,39.622004903804964,0.3643049974855681,-0.5920995048599543,0.5,702.7236240923747,44.389494227266105,0.10135140663883811,-0.07808122168101077,0.11416231120789302,0.4543032043812233,0.2514563927932577
21,3886.6013303085083,158.80490250864636,6.110058228746343,86.958037809435,26.44564114783997,96.25745342724004,33.2505861059286,0.3643049974855681,-0.5920995048599543,0.5186407623475328,717.9288466048044,35.17337220329178,0.10135140663883811,-0.07808122168101077,0.12,0.46613728184217584,0.2514563927932577
22,3477.7963957485053,135.40770086601503,6.116640054568972,86.9957363948505,29.39956585430987,89.34828685369439,37.81564378409007,0.36415727365479283,-0.5933447996268043,0.5,658.2489368196223,37.05104667405689,0.10772603193241378,-0.07799462584115922,0.11421059347062686,0.47374876163914237,0.25149934765007276
23,3514.0596848270743,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,117.58042222194318,35.65422539997687,0.3643049974855681,-0.5920995048599543,0.5186407623475328,705.374728521912,36.460678188895166,0.10135140663883811,-0.07808122168101077,0.1166091706448431,0.571897254878594,0.2514563927932577
24,3420.0823214111983,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,110.82897017304906,40.0,0.3643049974855681,-0.5920995048599543,0.5186407623475328,799.4934975217652,36.354299221158286,0.10135140663883811,-0.07808122168101077,0.10439032633613496,0.4887519365052139,0.41374508278972943
25,3410.912810277234,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,110.82897017304906,40.0,0.3643049974855681,-0.5920995048599543,0.5186407623475328,799.4934975217652,36.354299221158286,0.10135140663883811,-0.07808122168101077,0.10439032633613496,0.4887519365052139,0.41374508278972943
26,3961.2769231044094,126.82114191951915,6.109885708398954,96.72375815867395,29.79992118593355,109.39456159723301,39.72860891605261,0.45340909178133176,-0.5510349687527967,0.5140816333175771,748.5565811524381,61.76473543074518,0.1,-0.06954165319133368,0.09966834537187011,0.408200540805181,0.23782900711848756
27,3413.873617384591,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,110.82897017304906,40.0,0.3643049974855681,-0.5920995048599543,0.5186407623475328,799.4934975217652,36.354299221158286,0.10135140663883811,-0.07808122168101077,0.10439032633613496,0.4887519365052139,0.41374508278972943
28,4136.867451534118,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,110.82897017304906,40.0,0.3643049974855681,-0.5920995048599543,0.5186407623475328,799.4934975217652,33.35313800912292,0.1,-0.07808122168101077,0.10439032633613496,0.4887519365052139,0.41374508278972943
29,3418.868567512244,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,123.95424615696896,40.0,0.3643049974855681,-0.5920995048599543,0.5,799.4934975217652,38.53648738642029,0.10135140663883811,-0.07808122168101077,0.10439032633613496,0.4887519365052139,0.41374508278972943
30,3416.846473518712,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,104.17038052460735,40.0,0.3643049974855681,-0.5920995048599543,0.5054995532769535,799.4934975217652,37.313067898387324,0.10135140663883811,-0.07808122168101077,0.10439032633613496,0.47817639329256867,0.41374508278972943
31,3433.198313171823,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,110.82897017304906,39.676028320884804,0.3643049974855681,-0.5920995048599543,0.5,799.4934975217652,36.354299221158286,0.10135140663883811,-0.07808122168101077,0.10439032633613496,0.4887519365052139,0.41374508278972943
32,3429.1920988448846,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,105.33163643945899,40.0,0.3643049974855681,-0.5920995048599543,0.5010824452155549,799.4934975217652,49.29399387927836,0.10135140663883811,-0.07808122168101077,0.10941502725219888,0.49254562012758424,0.41374508278972943
33,3428.68856599737,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,51.37801238448361,40.0,0.3643049974855681,-0.5920995048599543,0.5066895398044656,799.4934975217652,36.18677523286054,0.10135140663883811,-0.07808122168101077,0.10425311225740257,0.4887519365052139,0.41374508278972943
34,3426.4809941406925,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,94.57657863776096,40.0,0.3643049974855681,-0.5920995048599543,0.5007146842683674,799.4934975217652,36.8861266814715,0.10135140663883811,-0.07808122168101077,0.104370283696748,0.4887519365052139,0.41374508278972943
35,3425.9450116344096,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,125.23252391865647,40.0,0.3643049974855681,-0.5920995048599543,0.5,799.4934975217652,36.97864255586776,0.10135140663883811,-0.07808122168101077,0.10418404575276054,0.4887519365052139,0.41374508278972943
36,3425.3178814792836,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,105.33163643945899,40.0,0.3643049974855681,-0.5920995048599543,0.5010824452155549,799.4934975217652,49.29399387927836,0.10135140663883811,-0.07808122168101077,0.10941502725219888,0.49254562012758424,0.41374508278972943
37,3907.666799560031,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,125.23252391865647,40.0,0.3643049974855681,-0.5920995048599543,0.5,799.4934975217652,36.97864255586776,0.10135140663883811,-0.07808122168101077,0.10907838644833852,0.4887519365052139,0.41374508278972943
38,3432.3519397622267,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,118.94622913045733,40.0,0.3643049974855681,-0.5920995048599543,0.5015397276289858,799.4934975217652,54.332756819205514,0.10135140663883811,-0.07808122168101077,0.10918811453354446,0.492214387592991,0.41374508278972943
39,3437.1829734596135,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,125.23252391865647,40.0,0.3643049974855681,-0.5920995048599543,0.5,799.4934975217652,36.97864255586776,0.10135140663883811,-0.07808122168101077,0.10907838644833852,0.4887519365052139,0.41374508278972943
40,3887.5293578593337,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,61.65041360756986,40.0,0.3607476821754862,-0.5920995048599543,0.5,784.9516666397852,43.87208656575507,0.10674543533181886,-0.07808122168101077,0.10242003849316654,0.5099817730297398,0.0
41,3664.112971456753,158.80490250864636,6.110058228746343,86.958037809435,30.94238843079724,114.11128654521141,40.0,0.3643049974855681,-0.5920995048599543,0.5,799.4934975217652,34.56953030655449,0.10135140663883811,-0.0758678609023263,0.10884870951610047,0.48942184022357055,0.41374508278972943
42,3429.071915086067,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,83.59122004690015,37.464290841547076,0.3643049974855681,-0.5920995048599543,0.5001211214221513,799.4934975217652,66.99119073647505,0.10135140663883811,-0.07808122168101077,0.10321306811824268,0.47981964243890396,0.41374508278972943
43,3425.725135924751,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,83.59122004690015,37.464290841547076,0.3643049974855681,-0.5920995048599543,0.5001211214221513,799.4934975217652,66.99119073647505,0.10135140663883811,-0.07808122168101077,0.10321306811824268,0.47981964243890396,0.41374508278972943
44,3424.267665463953,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,100.97656006286795,40.0,0.3643049974855681,-0.5920995048599543,0.500132701713527,799.4934975217652,67.02853203380927,0.10135140663883811,-0.07808122168101077,0.10099775386717344,0.48629438389302015,0.41374508278972943
45,3980.0973541681756,158.80490250864636,6.110058228746343,71.87591413910431,29.41330826654795,86.46418523534325,37.61746076840398,0.3643049974855681,-0.5920995048599543,0.5004942893159122,800.0,66.5954630613197,0.10135140663883811,-0.052576395245355734,0.10291080074150363,0.4276142879394625,0.4141872586688787
46,3428.3928676331407,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,100.97656006286795,40.0,0.3643049974855681,-0.5920995048599543,0.500132701713527,799.4934975217652,67.02853203380927,0.10135140663883811,-0.07808122168101077,0.10099775386717344,0.48629438389302015,0.41374508278972943
47,3431.421396638714,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,77.01734084010405,38.120419453023906,0.3643049974855681,-0.5920995048599543,0.5,800.0,61.80446639519995,0.10135140663883811,-0.07808122168101077,0.12,0.4893492948925928,0.41374508278972943
48,3977.2955730876006,158.80490250864636,6.110058228746343,68.41377101335286,29.41330826654795,63.73836075271092,36.702874283883226,0.3643049974855681,-0.5920995048599543,0.5,798.1690785450027,67.1988022107816,0.10135140663883811,-0.10357793806478899,0.096505922107838,0.4838560559819344,0.41374508278972943
49,3446.7508851862685,158.80490250864636,6.110058228746343,86.958037809435,31.391194295231355,77.47597031014804,37.56884561365242,0.3643049974855681,-0.5920995048599543,0.5001779779840817,799.4934975217652,66.99981066411533,0.10135140663883811,-0.07808122168101077,0.09870304662345951,0.484426431288837,0.41374508278972943
50,3437.9985819945637,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,109.16036345388694,36.730669804665034,0.3643049974855681,-0.5920995048599543,0.5,799.4934975217652,66.99051791162078,0.10135140663883811,-0.07808122168101077,0.10071803126211505,0.4804775633496523,0.41374508278972943
51,3527.6378638377164,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,109.19907551792762,36.66564802826756,0.3643049974855681,-0.5920995048599543,0.5,799.5499264292199,79.75243056254602,0.10135140663883811,-0.07808122168101077,0.10073916170922799,0.48997014600103217,0.41374508278972943
52,3438.692303170026,158.80490250864636,6.110058228746343,86.958037809435,31.391194295231355,77.47597031014804,37.56884561365242,0.3643049974855681,-0.5920995048599543,0.5001779779840817,799.4934975217652,66.99981066411533,0.10135140663883811,-0.07808122168101077,0.09870304662345951,0.484426431288837,0.41374508278972943
53,4018.382848153742,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,120.56746309734801,39.63431295184056,0.36945567967083953,-0.5920995048599543,0.5002003146073434,776.6632742596262,69.9140158070447,0.10135140663883811,-0.07808122168101077,0.12,0.48101369935561267,0.41374508278972943
54,3426.007033004153,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,133.55383298658876,37.25551077698437,0.3643049974855681,-0.5920995048599543,0.5002503308833393,799.5156905248108,67.29500655597111,0.10135140663883811,-0.07808122168101077,0.1115269325596961,0.4821770433246842,0.41374508278972943
55,3441.3975667287023,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,109.83246533008847,38.9526034979093,0.3643049974855681,-0.5920995048599543,0.5000607324818531,752.7190150775614,66.2662727716273,0.10135140663883811,-0.07808122168101077,0.10100229587623616,0.4820624817847556,0.41374508278972943
56,3432.020848135865,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,133.5585266668257,37.28351972663738,0.3643049974855681,-0.5920995048599543,0.5002263297997319,799.4934975217652,67.00207677670998,0.10135140663883811,-0.07808122168101077,0.11491434245686408,0.4813059662894329,0.41374508278972943
57,4047.5231870637353,173.33346785634828,6.110058228746343,86.958037809435,30.88732767302282,131.15074492721547,37.68342667853501,0.43288664998741627,-0.5920995048599543,0.5,790.5689927382043,45.40578738294477,0.10135140663883811,-0.07808122168101077,0.08433667080623115,0.4824659450272446,0.0
58,3484.2815660562833,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,104.44130011233382,37.3462943012571,0.3643049974855681,-0.5920995048599543,0.5001839215866799,800.0,67.73677086391697,0.10135140663883811,-0.07808122168101077,0.09117310663833444,0.4819646782856398,0.41374508278972943
59,3428.820286755819,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,118.90895019471338,33.663406785033224,0.3643049974855681,-0.5920995048599543,0.5000858493228405,792.5943041097062,63.69057993731543,0.10135140663883811,-0.07808122168101077,0.08287808931910984,0.4137860600826798,0.41374508278972943
60,3993.719076530623,158.80490250864636,6.110058228746343,86.958037809435,29.64190943887246,115.21311418835995,36.44000431433509,0.3643049974855681,-0.5920995048599543,0.5001418746297942,799.6023485546199,63.935653909770586,0.10135140663883811,-0.07808122168101077,0.08432780975116158,0.5054308124383965,0.41374508278972943
61,3431.8311007681996,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,115.9896766298164,39.00191941903211,0.3643049974855681,-0.5920995048599543,0.5,800.0,63.63710940327594,0.10135140663883811,-0.07808122168101077,0.09765980492071674,0.4856637517544036,0.41374508278972943
62,3445.3696076656556,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,118.42780715928822,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,61.93747872547528,0.10135140663883811,-0.07808122168101077,0.09304888090489541,0.4550454152378642,0.41374508278972943
63,3432.016532445381,158.80490250864636,6.110058228746343,87.69194235754638,33.74448868832502,119.6528216351897,35.224696195834255,0.3643049974855681,-0.5920995048599543,0.5221390982818389,781.3327219261447,62.00010298088675,0.1,-0.07808122168101077,0.10331433206874195,0.4557059176121558,0.0
64,3428.449841764397,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,100.08227268594949,37.88360584117223,0.3643049974855681,-0.5920995048599543,0.5000461235297858,800.0,64.35841162189718,0.10135140663883811,-0.07808122168101077,0.10635214543158869,0.4589066207825836,0.41374508278972943
65,3786.9842539009924,121.80119252132143,6.110058228746343,91.81062395851009,29.41330826654795,105.57223727790412,34.71748633169591,0.3643049974855681,-0.5920995048599543,0.5000112696699615,732.8211758350437,72.8230040104937,0.1,-0.07808122168101077,0.1085977099112494,0.4838654005900468,0.41374508278972943
66,3436.9689398445594,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,85.33619833383915,37.08557798416339,0.3643049974855681,-0.5920995048599543,0.5000212648687379,800.0,88.51899951446,0.10135140663883811,-0.07808122168101077,0.10949547291677286,0.49130780400471996,0.41374508278972943
67,3428.53006865586,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,100.08227268594949,37.88360584117223,0.3643049974855681,-0.5920995048599543,0.5000461235297858,800.0,64.35841162189718,0.10135140663883811,-0.07808122168101077,0.10635214543158869,0.4589066207825836,0.41374508278972943
68,3440.6854502772794,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,118.42780715928822,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,61.93747872547528,0.10135140663883811,-0.07808122168101077,0.09304888090489541,0.4550454152378642,0.41374508278972943
69,4135.021876762925,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,95.55051464788008,39.80456896210286,0.3643049974855681,-0.5920995048599543,0.5,626.2855223165732,50.60075427775671,0.10135140663883811,-0.07808122168101077,0.1183289187662939,0.4303354766172833,0.41374508278972943
70,4213.568121463326,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,105.89753218161252,39.957318768375046,0.3643049974855681,-0.5920995048599543,0.5,771.2665256977455,38.98028699247268,0.10135140663883811,-0.07808122168101077,0.11018663674678841,0.4328011945120151,0.41374508278972943
71,3440.9566443565486,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,118.42780715928822,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,61.93747872547528,0.10135140663883811,-0.07808122168101077,0.09304888090489541,0.4550454152378642,0.41374508278972943
72,3969.6463114267262,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,60.9739589036922,38.80002342930918,0.3643049974855681,-0.4310178731094616,0.5000447186498074,800.0,79.3751970016891,0.10135140663883811,-0.07808122168101077,0.08624222578183066,0.43848289452513084,0.41374508278972943
73,3437.644966086382,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,118.42780715928822,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,61.93747872547528,0.10135140663883811,-0.07808122168101077,0.09304888090489541,0.4550454152378642,0.41374508278972943
74,3430.2444737589703,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,118.42780715928822,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,61.93747872547528,0.10135140663883811,-0.07808122168101077,0.09304888090489541,0.4550454152378642,0.41374508278972943
75,3428.3989365923244,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,73.65439881160674,40.0,0.3643049974855681,-0.5920995048599543,0.5000464916401627,790.0003732873644,75.4083582940858,0.10135140663883811,-0.07808122168101077,0.12,0.463537938919771,0.41374508278972943
76,3438.5877627719565,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,118.42780715928822,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,61.93747872547528,0.10135140663883811,-0.07808122168101077,0.09304888090489541,0.4550454152378642,0.41374508278972943
77,4008.845593773519,134.98175397488498,6.417976031545144,86.958037809435,35.04195179814286,102.10645591969032,40.0,0.4610159696206304,-0.5920995048599543,0.5,779.6079151240746,57.74409429672513,0.10135140663883811,-0.08573640013207656,0.11716550602574707,0.46016434997921973,0.0
78,3427.7324395863657,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,87.23326637638732,38.18967321360152,0.3643049974855681,-0.5920995048599543,0.5000338131496819,620.9754391463066,48.62286861422163,0.10135140663883811,-0.07808122168101077,0.11356524854618967,0.4416495954268805,0.41374508278972943
79,3435.722535274748,158.80490250864636,6.110058228746343,86.958037809435,29.41330826654795,98.04056727777991,39.712143110108634,0.3643100117323648,-0.5920995048599543,0.5000431846188529,722.2365683992982,58.24727315128816,0.10135140663883811,-0.07808122168101077,0.10722628122092934,0.4635570114366192,0.41374508278972943
80,3440.704743824311,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,117.04378873676326,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,61.93747872547528,0.10135140663883811,-0.07808122168101077,0.09304888090489541,0.4550454152378642,0.41374508278972943
81,3442.402147060346,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,117.04378873676326,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,61.93747872547528,0.10135140663883811,-0.07808122168101077,0.09304888090489541,0.4550454152378642,0.41374508278972943
82,3442.667404969578,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,117.04378873676326,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,61.93747872547528,0.10135140663883811,-0.07808122168101077,0.09304888090489541,0.4550454152378642,0.41374508278972943
83,3933.044976934717,166.49859858614565,6.110058228746343,91.93977078483941,29.41330826654795,96.32005145695408,40.0,0.3643018094790452,-0.5920995048599543,0.5,724.2026317859808,50.02505700134169,0.10135140663883811,-0.07808122168101077,0.09337695092253859,0.46582730313568665,0.41374508278972943
84,3441.307150235284,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,99.97454564394859,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,61.93747872547528,0.10135140663883811,-0.07808122168101077,0.10493640678341785,0.4550454152378642,0.41374508278972943
85,3864.2569214351856,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,118.58510959004884,35.37109687249681,0.30315272490283757,-0.5920995048599543,0.5001010459013712,800.0,66.40813587882074,0.1,-0.07808122168101077,0.09304888090489541,0.4550454152378642,0.41374508278972943
86,3447.4961807902746,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,118.43482526402683,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,61.93747872547528,0.10135140663883811,-0.07808122168101077,0.09304888090489541,0.4550454152378642,0.41374508278972943
87,3450.4867231395447,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,99.97454564394859,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,61.93747872547528,0.10135140663883811,-0.07808122168101077,0.10493640678341785,0.4550454152378642,0.41374508278972943
88,3443.715514164986,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,103.9390187104718,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,65.25768948418032,0.10135140663883811,-0.07808122168101077,0.09478172986660648,0.4550454152378642,0.41374508278972943
89,3439.7589071144357,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,119.55907131704201,33.83967290948435,0.3643049974855681,-0.5920995048599543,0.5001010459013712,739.0864344815518,72.79886323297458,0.10135140663883811,-0.07808122168101077,0.12,0.4436466222657641,0.41374508278972943
90,3440.6189188481953,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,113.49639260174249,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,800.0,63.818175974463905,0.10135140663883811,-0.07808122168101077,0.09171309030894956,0.4550454152378642,0.41374508278972943
91,3445.8747080134267,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,93.51425667059608,38.71360598579906,0.3643049974855681,-0.5920995048599543,0.5,800.0,64.68847193130148,0.10135140663883811,-0.07808122168101077,0.11759961712561874,0.4432995134257737,0.41374508278972943
92,3457.087717911808,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,92.74381256272962,35.37109687249681,0.3643049974855681,-0.5920995048599543,0.5001010459013712,757.7528106542229,70.86493425898941,0.10135140663883811,-0.07808122168101077,0.10696029332656493,0.4708092332302573,0.41374508278972943
93,3437.901670961166,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,91.04497744243957,38.49576340913026,0.3643049974855681,-0.5920995048599543,0.5,800.0,64.49511597347258,0.10135140663883811,-0.07808122168101077,0.10244279074467103,0.4456699194820853,0.41374508278972943
94,3447.3088045470286,158.80490250864636,6.110058228746343,86.958037809435,29.236523903476318,95.7627991918008,35.33656911774489,0.3643049974855681,-0.5920995048599543,0.5001010459013712,775.7877534964294,67.02501798287035,0.10135140663883811,-0.07808122168101077,0.10002708539800745,0.47678452978368774,0.41374508278972943
